nombre,precio,ingredientes,url_producto,imagen_url
Avène Hydrance UV Rica Crema Hidratante SPF30 40ml,"23,89€",AVENE THERMAL SPRING WATER (AVENE AQUA). C12-15 ALKYL BENZOATE. DICAPRYLYL CARBONATE. DIISOPROPYL ADIPATE. GLYCERIN. METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO]. WATER (AQUA). BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE. DIETHYLHEXYL BUTAMIDO TRIAZONE. POLYMETHYL METHACRYLATE. BUTYL METHOXYDIBENZOYLMETHANE. BUTYROSPERMUM PARKII (SHEA) BUTTER (BUTYROSPERMUM PARKII BUTTER). METHYL GLUCETH-20. ISOCETYL STEAROYL STEARATE. TRIETHYLHEXANOIN. HYDROGENATED STARCH HYDROLYSATE. C10-18 TRIGLYCERIDES. GLYCERYL STEARATE. PEG-100 STEARATE. POTASSIUM CETYL PHOSPHATE. BENZOIC ACID. CAPRYLIC/CAPRIC TRIGLYCERIDE. CAPRYLYL GLYCOL. DECYL GLUCOSIDE. DISODIUM EDTA. FRAGRANCE (PARFUM). GLYCERYL BEHENATE. GLYCERYL DIBEHENATE. PHYTOSTEROLS. POLYACRYLATE-13. POLYISOBUTENE. POLYSORBATE 20. PROPYLENE GLYCOL. SORBITAN ISOSTEARATE. STEARYL ALCOHOL. TOCOPHEROL. TOCOPHERYL GLUCOSIDE. TRIBEHENIN. XANTHAN GUM,https://www.promofarma.com/es/avene-hydrance-uv-rica-crema-hidratante-spf30-40ml/p-8345,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/ZYHAL_es_ES_0.jpg
Avène Cicalfate + Crema Reparadora Multiprotectora SPF50+ 30ml,"17,39€",No encontrado,https://www.promofarma.com/es/avene-cicalfate-crema-reparadora-multiprotectora-spf50-30ml/p-767854,https://statics.promofarma.com/static/promofarma/prod/product_images/z/WG3HMZRN_es_ES_0.jpg
Avène Antirojeces Dia Emulsión Hidratante SPF30 40ml,"22,80€","AVENE THERMAL SPRING WATER (AVENE AQUA). C12-15 ALKYL BENZOATE. DICAPRYLYL CARBONATE. GLYCERIN. DIISOPROPYL ADIPATE. METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO]. WATER (AQUA). BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE. DIETHYLHEXYL BUTAMIDO TRIAZONE. SILICA. BUTYL METHOXYDIBENZOYLMETHANE. GLYCERYL STEARATE. PEG-100 STEARATE. POTASSIUM CETYL PHOSPHATE. 1,2-HEXANEDIOL. 4-T-BUTYLCYCLOHEXANOL. ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER. BLUE 1 (CI 42090). CAPRYLIC/CAPRIC TRIGLYCERIDE. CAPRYLYL GLYCOL. DECYL GLUCOSIDE. DISODIUM. EDTA. FRAGRANCE (PARFUM). GLYCERYL BEHENATE. GLYCERYL DIBEHENATE. OCTYLDODECANOL. PONGAMIA GLABRA SEED OIL. PROPYLENE GLYCOL. SODIUM DEXTRAN SULFATE. SODIUM HYDROXIDE. TITANIUM. DIOXIDE (CI 77891). TOCOPHEROL. TOCOPHERYL GLUCOSIDE. TRIBEHENIN. TROPOLONE. XANTHAN GUM.",https://www.promofarma.com/es/avene-antirojeces-dia-emulsion-hidratante-spf30-40ml/p-8787,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/AA17T_es_ES_0.jpeg
Avène Rosamed SPF50+ Antirojeces Concentrado 30ml,"22,85€",No encontrado,https://www.promofarma.com/es/avene-rosamed-spf50-antirojeces-concentrado-30ml/p-771586,https://statics.promofarma.com/static/promofarma/prod/product_images/z/T0XM40HY_es_ES_0.jpg
Clinicalfarma Lovren Essential L V3 30ml,"6,09€","ÁCIDO HIALURÓNICO, CARBÓN VEGETAL, ACETIL OCTAPÉPTIDO-3, FERMENTO DE BACILLUS, SEMILLAS DE ZIZYPHUS JUJUBA.",https://www.promofarma.com/es/clinicalfarma-lovren-essential-l-v3-30ml/p-312484,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/U4U18_es_ES_0.jpg
Vichy Liftactiv Collagen Specialist Crema Antiarrugas de Noche 50ml,"33,51€","Agua/Agua, Dimeticona, Dipropilenglicol, Glicerina, Aceite de Germen de Zea Mays/Aceite de Germen de Maíz, Aceite de Elaeis Guineensis/Aceite de Palma, Alcohol Denat.., Mantequilla Butyrospermum Parkii/Mantequilla de Chai, Estearato de Glicerilo, Estearato de PEG-100, Ácido Hidroxietilpiperazina Etano Sulfónico, Miristato de Mirtilo, Aceite de Prunus Amygdalus Dulcis/Aceite de Almendras Dulces, Ciclodextrina, Extracto de Pisum Sativum/Extracto de Guisante, Resveratrol, Adenosina, Carnosina, Pentaeritritilo Tetra-Di-T-Butil Hidroxicinamato, Hialuronato de Sodio, Disuccinato de etilendiamina trisódico, glucósido de ascorbilo, palmitato de cetilo, ácido cítrico, copolímero de acrilamida/acriloildimetiltaurato de sodio, poliacriloildimetil taurato de amonio, caprilil glicol, Isohexadecano, Ácido Mirístico, Ácido Palmítico, Polisorbato 80, Oleato de Sorbitán, Tristearato de Sorbitán, Ácido Esteárico, Polisilicona-11, CI 15985/Amarillo 6, Fenoxietanol, Perfume/Fragancia.",https://www.promofarma.com/es/vichy-liftactiv-collagen-specialist-crema-antiarrugas-de-noche-50ml/p-384736,https://statics.promofarma.com/static/promofarma/prod/product_images/z/T7LUZ_es_ES_0.png
Eucerin Pack Anti-Pigment Dual Sérum 30ml + Crema de Día SPF30 50ml,"54,59€",Eucerin Anti-Pigment Dual Serum 30ml:,https://www.promofarma.com/es/eucerin-pack-anti-pigment-dual-serum-30ml-crema-de-dia-spf30-50ml/p-386610,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/PCX22_es_ES_0.png
Endocare Radiance C Oil-Free Ampollas 10amp,"20,59€","SNAIL SECRETION FILTRATE, PROPYLENE GLYCOL, AQUA, SACCHARIDE ISOMERATE, HEXYLENE GLYCOL, POLYSORBATE 20, PEG/PPG-20/6 DIMETHICONE, SODIUM ASCORBYL PHOSPHATE, SODIUM CHLORIDE, TOCOPHERYL ACETATE, UREA, FRUCTOSE, GLUCOSE, ASPARTIC ACID, GLUTAMIC ACID, PARFUM, POLYQUATERNIUM-10, CITRIC ACID, TETRASODIUM EDTA, DEXTRIN, SUCROSE, ALANINE, HEXYL NICOTINATE, HYDROXYCITRONELLAL, COUMARIN, GERANIOL, LINALOOL, HEXYL CINNAMAL, LIMONENE.",https://www.promofarma.com/es/endocare-radiance-c-oil-free-ampollas-10amp/p-395444,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/MIDSRE_es_ES_0.jpeg
Uriage Hyseac Tonico Purificante 250ml,"12,49€","Aqua (Water, Eau), Alcohol, Glycerin, Glycolic Acid, Malic Acid, Sodium Hydroxide, Lactic Acid, Glycine, PEG-40 Hydrogenated Castor Oil, Pentylene Glycol, Lens Esculenta (Lentil) Seed Extract, Parfum (Fragrance), Sodium Benzoate.",https://www.promofarma.com/es/uriage-hyseac-tonico-purificante-250ml/p-397589,https://statics.promofarma.com/static/promofarma/prod/product_images/z/KA8V36_pt_PT_0.png
Uriage Roséliane CC Cream SPF50+ Teinte Clair 40ml,"17,20€","AQUA (WATER, EAU), DICAPRYLYL CARBONATE, CI 77891 (TITANIUM DIOXIDE), ETHYLHEXYL METHOXYCINNAMATE, HYDROGENATED VEGETABLE OIL, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, ETHYLHEXYL TRIAZONE, ETHYLHEXYL, DIMETHICONE, NYLON-12, C20-22 ALKYL PHOSPHATE, CI 77492 (IRON OXIDES), C20-22 ALCOHOLS, CI 77491 (IRON OXIDES), BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, DIGLYCERIN, PHENOXYETHANOL, DECYL GLUCOSIDE, TRIACONTANYL PVP, PARFUM (FRAGRANCE), CHLORPHENESIN, XANTHAN GUM, MICA, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, o-CYMEN-5-OL, TOCOPHERYL ACETATE, ALUMINA, SODIUM HYDROXIDE, TRIETHOXYCAPRYLYLSILANE, PHYTOSPHINGOSINE, RASPBERRY SEED OIL/PALM OIL AMINOPROPANEDIOL ESTERS, SILICA, BHT, PANAX GINSENG ROOT EXTRACT, TOCOPHEROL, MALTODEXTRIN, TIN OXIDE",https://www.promofarma.com/es/uriage-roseliane-cc-cream-spf50-plus-teinte-clair-40ml/p-416267,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/V0W46L_es_ES_0.png
Avene Dermabsolu Mascarilla Remodelante 75ml,"41,83€",AVENE THERMAL SPRING WATER (AVENE AQUA). GLYCERIN. PENTYLENE GLYCOL. COCO-CAPRYLATE/CAPRATE. HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER. NIACINAMIDE. ZEA MAYS (CORN) STARCH (ZEA MAYS STARCH). GLYCERYL LINOLEATE. BAKUCHIOL. ASCORBYL GLUCOSIDE. CAPRYLIC/CAPRIC TRIGLYCERIDE. CARAMEL. CITRIC ACID. FRAGRANCE (PARFUM). GLYCERYL LINOLENATE. GLYCERYL OLEATE. GLYCERYL PALMITATE. GLYCERYL STEARATE. GLYCINE SOJA (SOYBEAN) OIL (GLYCINE SOJA OIL). HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL (HELIANTHUS ANNUUS SEED OIL). LAURYL GLUCOSIDE. POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE. POLYSORBATE 60. SORBITAN ISOSTEARATE. TOCOPHEROL. TOCOPHERYL GLUCOSIDE. WATER (AQUA).,https://www.promofarma.com/es/avene-dermabsolu-mascarilla-remodelante-75ml/p-433746,https://statics.promofarma.com/static/promofarma/prod/product_images/z/IBV3NU_es_ES_0.jpeg
Martiderm® Fórmula Nº10 HD Color Touch SPF30 30amp,"44,09€","VITAMINA C-TECH, PROTEOGLICANOS, FILTROS SOLARES, BIOSHIELD, EXTRACTO DE CACAO, PIGMENTOS DE COLOR.",https://www.promofarma.com/es/martiderm-formula-no10-hd-color-touch-spf30-30amp/p-437018,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/LEIWPS_es_ES_0.png
Eucerin DermoPure Oil Control Sérum Triple Efecto 40ml,"25,59€","AQUA, ALCOHOL DENAT, GLYCERIN, TAPIOCA STARCH, CARBOMER, SALICYLIC ACID, ISOBUTYLAMIDO THIAZOLYL RESORCINOL, DECYLENE GLYCOL, GLYCYRRHIZA INFLATA ROOT EXTRACT, PANTHENOL, GLUCOSYLRUTIN, ISOQUERCITRIN, AMMONIUM-ACRYLOYLDIMETHYLTAURATE-VP-COPOLYMER, PANTOLACTONE, SODIUM HYDROXIDE, TRISODIUM EDTA, CITRIC ACID, PARFUM.",https://www.promofarma.com/es/eucerin-dermopure-oil-control-serum-triple-efecto-40ml/p-447302,https://statics.promofarma.com/static/promofarma/prod/product_images/z/4C35P2_es_ES_0.jpeg
Exomega Gel Limpiador 2x500ml,"22,45€",WATER (AQUA); DISODIUM COCOAMPHODIACETATE; PEG-7 GLYCERYL COCOATE; DECYL GLUCOSIDE; POLYSORBATE 20; SODIUM CHLORIDE; CETEARETH-60 MYRISTYL GLYCOL; HYDROGENATED STARCH HYDROLYSATE; PEG-200 HYDROGENATED GLYCERYL PALMATE; 10-HYDROXYDECENOIC ACID; AVENA SATIVA (OAT) LEAF/STEM EXTRACT (AVENA SATIVA LEAF/STEM EXTRACT); BENZOIC ACID; CITRIC ACID; GLYCERIN; GLYCERYL LAURATE; LACTIC ACID; MALTODEXTRIN; OENOTHERA BIENNIS (EVENING PRIMROSE) OIL (OENOTHERA BIENNIS OIL); TOCOPHEROL.,https://www.promofarma.com/es/exomega-gel-limpiador-2x500ml/p-447764,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/V7H159_es_ES_0.jpg
Apivita Cleansing Foam 300ml,"13,73€","AQUA/WATER/EAU*, AQUA/WATER/EAU, SODIUM LAUROYL GLUTAMATE, LAURYL GLUCOSIDE, SODIUM LAUROAMPHOACETATE, COCO-BETAINE, PEG-60 ALMOND GLYCERIDES, PEG-120 METHYL GLUCOSE DIOLEATE, GLYCOL DISTEARATE, PROPOLIS EXTRACT, LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, ROSA CANINA FRUIT* EXTRACT, SAPONARIA OFFICINALIS LEAF EXTRACT, MAGNOLIA OFFICINALIS BARK EXTRACT, PANTHENOL, GLYCERIN, ETHYLHEXYLGLYCERIN, HYDROXYACETOPHENONE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TETRASODIUM GLUTAMATE DIACETATE, CITRIC ACID, PARFUM/FRAGRANCE, LIMONENE, LINALOOL, CITRONELLOL, HEXYL CINNAMAL.",https://www.promofarma.com/es/apivita-cleansing-foam-300ml/p-449560,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/KZDUD9_es_ES_0.jpg
Institut Esthederm Intensive Própolis+ Zinc Loción-Sérum 130ml,"33,79€","AQUA/WATER/EAU, METHYLPROPANEDIOL, PROPANEDIOL, POLYSORBATE 20, SODIUM CITRATE, ZINC GLUCONATE, CITRIC ACID, SALICYLIC ACID, PROPOLIS EXTRACT, PROPYLENE GLYCOL, FRAGRANCE (PARFUM), CARNOSINE, DISODIUM ADENOSINE TRIPHOSPHATE, LAMINARIA DIGITATA EXTRACT.",https://www.promofarma.com/es/institut-esthederm-intensive-propolis-zinc-locion-serum-130ml/p-450991,https://statics.promofarma.com/static/promofarma/prod/product_images/z/8S75D4_es_ES_0.jpg
A-Derma Biology Calm Cuidado Dermatológico Calmante 40ml,"20,19€",No encontrado,https://www.promofarma.com/es/a-derma-biology-calm-cuidado-dermatologico-calmante-40ml/p-495711,https://statics.promofarma.com/static/promofarma/prod/product_images/z/T05KUI_es_ES_0.jpg
A-Derma Biology A-R Cuidado Antirojeces 40ml,"21,19€","AGUA (AQUA), GLICERINA, CARBONATO DE DICAPRILILO, PENTILENGLICOL, ALCOHOLES C14-22, BUTILENGLICOL, ACEITE DE SEMILLA DE HELIANTHUS ANNUUS (GIRASOL), ALCOHOL BEHENÍLICO, AGUA DE FRUTA DE CITRUS AURANTIUM DULCIS (NARANJA) (CTRUS AURANTIUM DULCIS FRUIT WATER), ESTEAROIL GLUTAMATO DE SODIO, JUGO DE HOJA DE ALOE BARBADENSIS EN POLVO, JUGO DE FLOR/HOJA/TALLO DE AVENA SATIVA (AVENA SATIVA FLOWER/LEAF/STEM/JUICE)*, C12-20 ALKYL GLUCOSIDE, CITRIC ACID, CITRUS RETICULATA (TANGERINE) PEEL EXTRACT (CITRUS RETICULATA PEEL EXTRACT), CAPRILATO DE GLICERILO, GOMA ESCLERÓTICA, BENZOATO DE SODIO, RIZOMA/EXTRACTO DE RAÍZ DE TARAXACUM OFFICINALE (DIENTE DE LEÓN), TOCOFEROL, GOMA XANTANA.",https://www.promofarma.com/es/a-derma-biology-a-r-cuidado-antirojeces-40ml/p-495712,https://statics.promofarma.com/static/promofarma/prod/product_images/z/BGLBF1_es_ES_0.jpg
Bioderma Sébium Gel Moussant Actif 200ml,"11,86€","Aqua/Water/Eau, Caprylyl/Capryl Glucoside, Propanediol, Glycerin, Zinc Gluconate, Salicylic Acid, Glycolic Acid, Coco-Glucoside, Glyceryl Oleate, Cellulose Gum, Sodium Hydroxide, Citric Acid, Inulin, Xanthan Gum, Mannitol, Sodium Citrate, Xylitol, Cellulose, Fructose, Glucose, Rhamnose, Fructooligosaccharides, Tocopherol, Hydrogenated, Palm Glycerides Citrate, Fragrance (Parfum).",https://www.promofarma.com/es/bioderma-sebium-gel-moussant-actif-200ml/p-497442,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/G7LOMR_es_ES_0.jpeg
Unique Green Collagen 300gr,"73,99€","Colágeno. Zumo de uva. Hojas de espinacas. Choline. Inulina. Cardo Mariano. Diente de león. Horse tail. Te verde. Glutatión. Schisandra. Mix digestive herbs, cúrcuma, jengibre, regaliz, hinojo, menta, pimienta. Piña. Betacarotenos. Piridoxina. Tiamina. Biotina.",https://www.promofarma.com/es/unique-green-collagen-300gr/p-498773,https://statics.promofarma.com/static/promofarma/prod/product_images/z/IZR232_es_ES_0.jpeg
Primaderm Xpert Collageneur Crema Antiedad Piel Normal y Seca 50ml,"28,58€",AQUA. GLYCERIN. DIISOPROPYL SEBACATE. PENTYLENE GLYCOL. STYRENE/ACRYLATES COPOLYMER. STEARYL ALCOHOL. BUTYLENE GLYCOL. CETYL ALCOHOL. CYCLOHEXASILOXANE. CYCLOPENTASILOXANE. GLYCERYL STEARATE. PEG-100 STEARATE. BACILLUS FERMENT. ACETYL TETRAPEPTIDE-2. OLIGOPEPTIDE-1. CETEARYL ALCOHOL. PHENOXYETHANOL. SODIUM ACRYLATES COPOLYMER. BEESWAX. CARBOMER. DISODIUM EDTA. LECITHIN. PARFUM. ETHYLHEXYLGLYCERIN. CAPRYLYL GLYCOL.,https://www.promofarma.com/es/primaderm-xpert-collageneur-crema-antiedad-piel-normal-y-seca-50ml/p-501085,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/UBU7WW_es_ES_0.jpg
Bioderma Sensibio Defensive 40ml,"16,59€",AQUA/WATER/EAU. GLYCERIN. DICAPRYLYL ETHER. PROPYLHEPTYL CAPRYLATE. BUTYLENE GLYCOL. GLYCERYL STEARATE CITRATE. GLYCOL PALMITATE. SQUALANE. SUCROSE STEARATE,https://www.promofarma.com/es/bioderma-sensibio-defensive-40ml/p-508282,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/O9EEOO_es_ES_0.png
Sensilis Purify Balancing Toner Tónico Limpiador Pieles Mixtas y Grasas 200ml,"12,79€",No encontrado,https://www.promofarma.com/es/sensilis-purify-balancing-toner-tonico-limpiador-pieles-mixtas-y-grasas-200ml/p-508860,https://statics.promofarma.com/static/promofarma/prod/product_images/z/FAMY3A_es_ES_0.png
SVR Sebiaclear Cicapeel Gel Activo Específico 15ml,"12,29€","AQUA (PURIFIED WATER), GLUCONOLACTONE, ALCOHOL, GLYCERIN, SODIUM HYDROXIDE, HYDROXYETHYLCELLULOSE, SALICYLIC ACID, SARCOSINE, BUTYLENE GLYCOL, DENATONIUM BENZOATE, PEG-60 HYDROGENATED CASTOR OIL, PEG-8 DIMETHICONE, PENTYLENE GLYCOL, T-BUTYL ALCOHOL, XANTHAN GUM, PARFUM (FRAGRANCE).",https://www.promofarma.com/es/svr-sebiaclear-cicapeel-gel-activo-especifico-15ml/p-535907,https://statics.promofarma.com/static/promofarma/prod/product_images/z/XLJ0AH_es_ES_0.png
Sesderma Sesmahal Hyal Hyaluronic Acid 2.5% 30ml,"25,29€","AQUA, SODIUM HYALURONATE, PEG-40 HYDROGENATED CASTOR OIL, HYDROLYZED SODIUM HYALURONATE, ASCORBYL GLUCOSIDE, BENZOIC ACID, BENZYL ALCOHOL, CAPRYLYL GLYCOL, CARBOMER, DISODIUM EDTA, GLYCERIN, PARFUM, PHENOXYETHANOL, SALICYLIC ACID, SODIUM HYDROXIDE, SORBIC ACID, TRIETHYL CITRATE.",https://www.promofarma.com/es/sesderma-sesmahal-hyal-hyaluronic-acid-2-5-30ml/p-593102,https://statics.promofarma.com/static/promofarma/prod/product_images/z/GDTV9P_pt_PT_0.png
Vichy Liftactiv Supreme Vitamin C Sérum 20ml,"33,59€",AQUA / WATER - ASCORBIC ACID - ALCOHOL DENAT. - DIPROPYLENE GLYCOL - GLYCERIN - LAURETH-23 - NEOHESPERIDIN DIHYDROCHALCONE - SODIUM HYDROXIDE - TOCOPHEROL - HYDROLYZED HYALURONIC ACID - PINUS PINASTER BARK/BUD EXTRACT.,https://www.promofarma.com/es/vichy-liftactiv-supreme-vitamin-c-serum-20ml/p-625072,https://statics.promofarma.com/static/promofarma/prod/product_images/z/BBEUMP_es_ES_0.jpeg
SVR Sensifine AR Crème Teinteé Crema Unificadora Anti-rojeces 40ml,"18,59€","AQUA / WATER / EAU, SQUALANE, CAPRILICO / TRIGLICÉRIDO CAPRICO, PROPANEDIOL, CI 77891 (DIÓXIDO DE TITANIO), ESTEARATO DE GLICERILO, SÍLICE, NITRURO DE BORO, C14-22 ALCOSOLFALCO PENTILENGLICOL, CI 77492 (ÓXIDOS DE HIERRO), GLICIRRIZATO DE DIPOTASIO, GLICERINA, GLUCÓSIDO DE ALQUILO C12-20, 1,2-HEXANEDIOL, CAPRILILGLICOL, CI 77491 (ÓXIDOS DE HIERRO), METODRILO DE HIDRILOFILATO DE ACLAMATO DE ACLODURADO, GOMA DE HIDROPILATO DE TALADROXIDO PROPIONAMIDA, ÁCIDO CÍTRICO, HIDRÓXIDO DE ALUMINIO, CI 77499 (ÓXIDOS DE HIERRO), ALGINA, GLUCÓSIDO DE ROSMARINILO, GLUCÓSIDO DE CAFEIL, GLUCÓSIDO DE GALILO, POLISORBATO 60, ISOSTEARATO DE SORBITANO.",https://www.promofarma.com/es/svr-sensifine-ar-creme-teintee-crema-unificadora-anti-rojeces-40ml/p-625399,https://statics.promofarma.com/static/promofarma/prod/product_images/z/XZRGOT_es_ES_0.png
Salustar Toallitas Desmaquillantes Micelar 20uds,"2,49€","AQUA, CAPRYLYL/ CAPRYL GLUCOSIDE, CAPRYLOYL GLYCINE, XYTITYLGLUCOSIDE, SALIX ALBA BARK EXTRACT, HEXYLENE GLYCOL, GLYCERIN, TETRASODIUM EDTA, BENZYL ALCOHOL, BENZOIC ACID, SORBIC ACID, SODIUM BENZOATE, POTASSIUM SORBATE.",https://www.promofarma.com/es/salustar-toallitas-desmaquillantes-micelar-20uds/p-654041,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/2SJ83W_es_ES_0.jpeg
Singuladerm Xpert Collageneur Booster Tratamiento Intensivo 2x10ml,"37,97€","AQUA, GLYCERIN, BACILLUS FERMENT, ACETYL SH-POLYPEPTIDE-145 AMIDE, ACETYL HEXAPEPTIDE-8, ACETYL HEXAPEPTIDE-1, ACETYL TETRAPEPTIDE-2, LECITHIN 1, 2-HEXANEDIOL ,TOCOPHERYL ACETATE, DISODIUM EDTA, XANTHAN GUM, HYDROXYACETOPHENONE, CAPRYLYL GLYCOL.",https://www.promofarma.com/es/singuladerm-xpert-collageneur-booster-tratamiento-intensivo-2x10ml/p-655417,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/J9J8Z1_es_ES_0.jpg
ISDIN Acniben Limpiador Matificante Gel 400ml,"17,69€","AQUA (WATER), DECYL GLUCOSIDE, SODIUM LAURETH SULFATE, GLYCERIN, NIACINAMIDE, BETAINE, DISODIUM PEG-5 LAURYLCITRATE SULFOSUCCINATE, SODIUM C14-16 OLEFIN SULFONATE, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PEG-7 GLYCERYL COCOATE, ZINC PCA, SODIUM BENZOATE, PARFUM (FRAGRANCE), POTASSIUM SORBATE, STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE, LACTIC ACID, TETRASODIUM EDTA, CITRIC ACID, BIOSACCHARIDE GUM-2, SODIUM LACTATE, ALCOHOL DENAT., PHENOXYETHANOL, ARGININE, UREA, BENZOIC ACID, CI 42090 (BLUE 1), CI 17200 (RED 33).",https://www.promofarma.com/es/isdin-acniben-limpiador-matificante-gel-400ml/p-672411,https://statics.promofarma.com/static/promofarma/prod/product_images/z/1ZKCRZ79_es_ES_0.png
Dr Fillermast Acqua Sensitive 500ml,"9,50€","AQUA, MALVA SYLVESTRIS LEAF WATER, POLOXAMER 184, LAURETH-7 CITRATE, GLYCERIN, HYDROXYACETOPHENONE, CUCUMIS SATIVUS FRUIT EXTRACT, CHLORPHENESIN, SODIUM HYDROXIDE, ERYTHRITOL, PARFUM, CITRUS AURANTIUM AMARA FLOWER WATER, CITRIC ACID, PHYTIC ACID, PANTHENOL, SODIUM HYALURONATE, CAPRYLYL GLYCOL.",https://www.promofarma.com/es/dr-fillermast-acqua-sensitive-500ml/p-685198,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/H4YVYNRC_es_ES_0.jpeg
Vichy Normaderm Cuidado Corrector Matificante 50ml,"16,09€",AQUA / WATER - DIMETHICONE - GLYCERIN - ALCOHOL DENAT. - HYDROGENATED POLYISOBUTENE - BUTYLENE GLYCOL - GLYCERYL STEARATE - SALICYLIC ACID - AMMONIUM POLYACRYLOYLDIMETHYL TAURATE - ISOPROPYL LAUROYL SARCOSINATE - OCTYLDODECANOL - CAPRYLOYL GLYCINE - CAPRYLOYL SALICYLIC ACID - PHENYLETHYL RESORCINOL - SODIUM HYDROXIDE - TRISODIUM ETHYLENEDIAMINE DISUCCINATE - STEARYL ALCOHOL - PERLITE - SILICA - SILICA SILYLATE - PEG-100 STEARATE - POLOXAMER 338 - SODIUM POLYACRYLATE - TOCOPHEROL - XANTHAN GUM - DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER - CI 42090 / BLUE 1 - PARFUM / FRAGRANCE.,https://www.promofarma.com/es/vichy-normaderm-cuidado-corrector-matificante-50ml/p-687342,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/525ZHNMM_es_ES_0.png
Vichy Liftactiv Crema B3 Antimanchas SPF50 50ml,"39,59€",AQUA/WATER - GLYCERIN - ETHYLHEXYL SALICYLATE - ETHYLHEXYL TRIAZONE - ALCOHOL DENAT. - BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE - DIMETHICONE - LAUROYL LYSINE - BUTYL METHOXYDIBENZOYLMETHANE - OCTYLDODECANOL - BEHENYL ALCOHOL - ISOPROPYL ISOSTEARATE - PERLITE - ALUMINUM STARCH OCTENYLSUCCINATE - CETYL ALCOHOL - HYDROLYZED RICE PROTEIN - ADENOSINE - CAPRYLOYL SALICYLIC ACID - DISODIUM EDTA - HYDROXYACETOPHENONE - PALMITOYL TETRAPEPTIDE-7 - PALMITOYL TRIPEPTIDE-1 - SODIUM ACETYLATED HYALURONATE - SODIUM HYALURONATE - NIACINAMIDE - TOCOPHEROL - ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER - AMMONIUM POLYACRYLOYLDIMETHYL TAURATE - BUTYLENE GLYCOL - CARBOMER - CETEARYL ALCOHOL - CETEARYL GLUCOSIDE - ISOHEXADECANE - MYRISTIC ACID - PALMITIC ACID - PEG-100 STEARATE - PENTYLENE GLYCOL - POLY C10-30 ALKYL ACRYLATE - POLYSORBATE 20 - POLYSORBATE 80 - SODIUM LACTATE - SODIUM POLYACRYLATE STARCH - SODIUM STEAROYL GLUTAMATE - SORBITAN OLEATE - STEARIC ACID - CI 15985/YELLOW 6 - CI 16035/RED 40 - PHENOXYETHANOL - PARFUM/FRAGRANCE.,https://www.promofarma.com/es/vichy-liftactiv-crema-b3-antimanchas-spf50-50ml/p-696387,https://statics.promofarma.com/static/promofarma/prod/product_images/z/G9XHFWT3_pt_PT_0.jpeg
Sensilis Supreme [Night Cream] Crema-Gel Detox Renovadora y Reparadora 50ml,"27,39€",No encontrado,https://www.promofarma.com/es/sensilis-supreme-night-cream-crema-gel-detox-renovadora-y-reparadora-50ml/p-717949,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/C08000G0_es_ES_0.jpeg
